frequency,intraday_price
-9999,40.1054804481267
50.4584712536488,19.963305069409
49.4352882847491,23.99515949048
50.215543330092,19.9229635917141
50.0796913099647,NaN
49.6730779259237,18.3285972686878
49.8916019944236,14.04658195673
50.0856561166347,38.294674519305
50.8945992349314,23.6485674324527
50.6923592574712,35.4238074727208
49.6625282649609,24.7216613708084
50.758730866583,34.043110619596
50.1813510562365,-8.4667403418163
49.9842362817026,36.9879619211824
50.1786857259565,57.8034141374077
49.9487584854251,45.5893400977082
49.9689639129459,43.6634486918775
50.3724244019464,26.4040307009801
50.3522586224501,32.7149711968866
50.3542981033574,33.6637432022002
50.167874283402,31.4458932680958
49.6981282693287,17.5429725357111
50.1793096628322,24.7162172150661
50.4075588222912,27.3783744068385
50.1222234425779,22.7901987077848
50.2586732524795,42.5525506712652
50.1817212833458,68.0752401208353
49.9241397688035,10.149986227794
50.0734678667742,31.9251039501496
49.8031792990603,8.36431269958294
50.2220989079394,49.5376231441071
49.7132324732577,51.1486725002854
49.732782385458,5.06185544462879
49.7976253263938,59.1552671758822
49.2639289595013,13.7295232164358
50.3595950732038,33.4022846253213
50.0812976348641,46.4839380372711
49.8112679202076,32.2078312870838
50.3425746350238,64.4349871951926
49.5721208952866,71.2883681639323
49.9744393884786,32.0747658722333
49.9396382395982,1.39400687440321
50.0798016847914,24.5251050993978
50.0782146491594,17.2783498263777
49.7837800206689,18.5286995321829
49.9924871759509,13.084577781946
49.9587802451977,31.1728334262502
50.1569268218822,61.5994448355867
50.2733164172599,19.2622891029926
50.2773183244036,25.7922650738778
49.7840867945028,47.4971250677402
50.0193397727826,48.1923212814639
49.6964707390961,37.2831148058695
49.7216248146283,45.3902472929398
49.9982876679742,43.0608903162552
50.3831575770712,24.2736318223664
49.8075835215616,36.4333954065449
50.09284470319,25.5130421996564
49.9436038994322,16.501972200007
50.2793390347036,39.5211819188561
49.7277339262369,31.0118038624285
50.0081393660412,27.1931918273792
50.1381317552781,34.3759118250359
50.2751525544702,44.8154203786753
50.386052973876,35.8940185481633
50.0214827832939,32.9182706103907
49.6271024223406,34.1967743472352
49.814424540685,30.7683046776668
49.73460456667,18.3830063409088
50.5876143060005,41.8017256560434
49.8460995296333,51.1336042649024
50.187019195926,21.9885212431219
49.9518953723529,58.9163764471754
50.2221526063552,27.3562867911358
49.808787690858,26.3437445627031
49.6494327576653,16.5359901193506
49.6444060187271,18.1149470233943
50.122048477465,15.7053796356993
49.9556562108453,35.3085818135464
49.9509866280482,53.9553948586674
50.3548275376606,37.9120537671289
50.072896093496,42.8130345172777
50.0494527633661,50.1276978306893
50.3969247724935,-7.49300162894559
49.7988835109126,27.4866101674544
50.1741561039624,35.2952297179073
50.2087720412682,40.7588058823523
49.9390712149055,10.4272254190258
50.0539175216009,14.9119657238389
49.7085390171295,41.8602520462098
49.7130118052754,28.2514300701172
50.0262186790041,38.2963483181743
50.1805635080563,15.5903279292128
50.6463728131541,5.4929640631082
49.8332773323247,41.4180042280025
50.0468327561447,47.8996072755461
49.9793763936573,54.4808582388132
49.5167442705373,7.01715595551365
49.8902584615163,9.94721392919653
1000,7.89230252987212
50.2100938824385,29.3750538855533
49.7779919794177,20.7673899730738
50.0250232082848,49.7123221316377
49.8638677675024,8.17400126276641
50.0758801986623,3.86476169103581
49.8499183594666,33.0795702493829
50.1224913302935,47.8939559778858
50.1848407809011,17.9576535254109
50.4279719457454,11.0154536664305
49.9514691160604,27.7600297022466
49.46541118264,5.45329982619158
49.7901028131658,30.2601651906549
50.3386485820012,42.4258089898664
49.7319611779039,33.2660752257222
50.2402384674351,1.36132648105912
50.0310124500008,21.9476726806875
50.3591741556797,25.4695155233045
49.5097750001587,57.203731963565
49.9505754435065,43.7227762926161
49.698038628685,29.1437892612828
50.7270020076823,49.6404311674413
50.2063047235571,14.3289622738556
50.3447429944792,24.775997844971
49.7354549355032,51.1884174109394
49.8828461047248,52.5357439287419
49.9318826476875,40.9556399180593
50.2746061544722,37.3612840785505
49.9305320168031,21.208107906354
50.1753853645408,41.1734947563642
49.4870459250222,17.5776754529152
49.9115375005564,38.6178109747414
49.7941033687108,34.2276207396789
49.6057357443002,47.0895940354576
50.1269936627265,23.6119823164244
50.0704960159176,39.5420983710445
50.0083699705611,41.8976712208436
49.666580514143,16.5243432884888
50.2818730695854,32.3436726641632
50.0875448526508,53.9588086691636
49.9252334924168,31.6865956589061
50.0057224481879,25.3706259817946
49.9345011412585,36.8498941367273
49.5624469078883,25.873487541485
49.9285872571012,36.6471541317568
49.7921583721081,27.9785230991573
49.7551984237082,29.7250765539197
49.710899586084,36.9118413751082
49.866610722671,50.4347319651345
49.4993410660292,36.7781185107106
50.2410573556579,54.7257548556925
50.1300150253639,-0.425429412791473
49.9949930370894,23.2611478283263
49.9913072284929,33.5398980256792
49.800459103859,17.4724055432508
50.2546713205321,10.8606725488767
49.9666956301231,39.2555262192088
49.8213674590532,39.1905225556091
50.3378464421067,34.3407173294232
49.9438072359869,35.929741835527
49.8527427423198,16.9415573691449
49.9265616005661,22.5346743269366
49.7880184390905,28.3999227441577
49.7199679246891,19.6825629685821
50.6314999230296,34.9782131547213
50.4138743982218,65.4783711389837
50.0768837898096,22.7665392229536
49.685720410162,39.7117231005115
49.7836329923613,14.4836292414875
49.9558664714421,50.0933189685618
50.1978540154072,15.4628946625676
49.6669988946712,33.130734019083
49.4175332110487,20.7210996695918
49.6377256767903,37.6802346560468
50.0833777082665,30.1703125665123
50.0978384011082,29.3401706059995
50.1129198547321,74.2363881197338
49.9674288367136,20.5493070970898
50.0459222739655,29.2968090069271
49.8809617458452,70.245382661576
50.2155054028892,12.7996397073143
49.6595763822823,38.294981181994
50.1137573891111,13.8531238636125
49.7878226550166,45.4595937613019
49.916278265259,34.9129471871431
50.1381958364861,39.781872169049
50.2597726633762,25.8170832541827
49.7205903291837,33.6778739058603
50.3151646772802,52.0877021823237
50.1650357852617,-4.12652313521102
49.9830336116143,5.50063912618137
49.9511947005253,36.2320340546814
49.9455984124642,20.1784672221298
49.9242230946621,25.554775268901
50.0057614061063,7.54621685328669
50.0128225889622,16.4274832900845
50.2065156975529,23.937276824532
50.3817441716833,19.1130275092656
50.1167286089212,17.0027246196058
49.9475716654028,23.6722982933704
50.1562975892719,15.8600051357908
50.0458068157504,50.1282557588692
49.7425581141083,15.173479315577
50.2373054577828,57.2691403146521
50.0767654797867,24.3834509023806
50.0337937355249,8.22388920123927
50.1288115838812,20.719772886488
50.0653515810138,44.0175144344335
49.7646285572611,45.8389388473907
49.959415581799,32.4034091512297
49.9634863414171,34.3110048036473
49.8669971557978,39.4935836556186
50.4205258986658,8.11437196374581
49.78106766346,21.2743541179923
